t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.2963261397867205,0.0025943951464755892,-3.8979092766587082,-3.33694950046657,-3.045018803105531,54,367,AZO,REGN,Consumer Discretionary,Health Care
-4.296062091654468,0.0025968527385847803,-3.8986879543247865,-3.3373836409414857,-3.0453201041946087,172,224,FIS,ILMN,Information Technology,Health Care
-4.2960247192410534,0.00259720075072412,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,290,KMX,MNST,Consumer Discretionary,Consumer Staples
-4.295839871792249,0.0025989226841771165,-3.900813862526768,-3.3385683013879444,-3.046142175892344,98,188,COF,GM,Financials,Consumer Discretionary
-4.295821535919316,0.0025990935481314975,-3.89869722052817,-3.337388806458353,-3.0453236890313424,7,441,ACN,VRTX,Information Technology,Health Care
-4.295107031675742,0.002605759776592581,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,152,382,ES,SHW,Utilities,Materials
-4.2937168947770274,0.002618774791963895,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,6,156,ABT,ETN,Health Care,Industrials
-4.293549090029546,0.0026203498970402144,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,278,430,MCHP,UPS,Information Technology,Industrials
-4.293350759729938,0.002622212658217547,-3.89869722052817,-3.337388806458353,-3.0453236890313424,7,313,ACN,NKE,Information Technology,Consumer Discretionary
-4.29332643877944,0.0026224411699291984,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,101,375,COO,ROST,Health Care,Consumer Discretionary
-4.293192228205423,0.002623702499114657,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,135,249,DUK,KMB,Utilities,Consumer Staples
-4.293116459439379,0.0026244148314095,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,72,238,CAG,JBHT,Consumer Staples,Industrials
-4.29291731372057,0.0026262879303140703,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,315,CINF,NOC,Financials,Industrials
-4.2929000563482544,0.0026264503055166387,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,258,289,LEG,MMM,Consumer Discretionary,Industrials
-4.292859271298428,0.0026268340902453518,-3.8985887203767784,-3.337328321145713,-3.0452817124183005,224,447,ILMN,WEC,Health Care,Utilities
-4.292650309725802,0.0026288012170568122,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,135,CTXS,DUK,Information Technology,Utilities
-4.292385850740645,0.0026312927348277016,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,343,373,PH,ROK,Industrials,Industrials
-4.291883604655067,0.0026360304875117616,-3.8983877176139576,-3.337216262488833,-3.045203943026947,233,394,IRM,SRE,Real Estate,Utilities
-4.291087233802583,0.00264355889083412,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,40,447,AON,WEC,Financials,Utilities
-4.290682084557652,0.0026473965310708308,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,189,430,GOOG,UPS,Information Technology,Industrials
-4.289832371249193,0.002655461851051077,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,125,425,DIS,UHS,Consumer Discretionary,Health Care
-4.289813491844332,0.00265564130792824,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,117,449,D,WHR,Utilities,Consumer Discretionary
-4.289647951378997,0.002657215320489002,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,211,462,HP,XOM,Energy,Energy
-4.288655722081645,0.002666667808825889,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,251,450,KMX,WLTW,Consumer Discretionary,Financials
-4.288252213228938,0.002670520704955496,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,143,447,EFX,WEC,Industrials,Utilities
-4.28815127752418,0.002671485289913042,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,200,245,HBAN,KEY,Financials,Financials
-4.287926147814286,0.0026736378838307204,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,242,CTXS,JPM,Information Technology,Financials
-4.287255517298629,0.0026800596490081066,-3.8983289294123034,-3.337183486670664,-3.045181196153193,84,147,CHRW,EMR,Industrials,Industrials
-4.287018920044333,0.002682328628642829,-3.8983999171170955,-3.3372230639159612,-3.04520866329747,77,152,CCI,ES,Real Estate,Utilities
-4.286990841362939,0.0026825980221771894,-3.8980690342976945,-3.3370385807941787,-3.045080628070299,287,337,MLM,PEG,Materials,Utilities
-4.286873770663063,0.002683721495163001,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,143,373,EFX,ROK,Industrials,Industrials
-4.2867767470834295,0.0026846529140604927,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,343,414,PH,TROW,Industrials,Financials
-4.286433135063723,0.002687953960848822,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,242,AEP,JPM,Utilities,Financials
-4.28613088174656,0.002690860772543197,-3.898114873874252,-3.3370641398583345,-3.045098366825893,185,279,GILD,MCK,Health Care,Health Care
-4.286078410311732,0.0026913656927354617,-3.8985887203767784,-3.337328321145713,-3.0452817124183005,224,265,ILMN,LNT,Health Care,Utilities
-4.285985289584699,0.0026922619865534106,-3.900409601255479,-3.338343095695644,-3.045985910497331,16,121,AES,DG,Utilities,Consumer Discretionary
-4.285867933405795,0.0026933919403868333,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,210,215,HON,HRL,Industrials,Consumer Staples
-4.285428176090024,0.002697629996429967,-3.8983999171170955,-3.3372230639159612,-3.04520866329747,77,318,CCI,NSC,Real Estate,Industrials
-4.28517002319549,0.0027001207467595417,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,57,399,BAX,SWK,Health Care,Consumer Discretionary
-4.284937032379342,0.00270237054486329,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,141,429,ECL,UNP,Materials,Industrials
-4.284801689685721,0.002703678229969919,-3.898388410635733,-3.3372166488608563,-3.045204211173815,57,377,BAX,RSG,Health Care,Industrials
-4.284324698058465,0.002708291590323473,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,134,251,DTE,KMX,Utilities,Consumer Discretionary
-4.284173898169253,0.002709751603746212,-3.8980144672783323,-3.337008154972979,-3.045059511547745,278,434,MCHP,VAR,Information Technology,Health Care
-4.283856699607068,0.0027128250237355082,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,149,406,EQIX,TDG,Real Estate,Industrials
-4.283659799933733,0.002714734452683014,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,152,434,ES,VAR,Utilities,Health Care
-4.283050850697855,0.002720647565177478,-3.8980144672783323,-3.337008154972979,-3.045059511547745,278,286,MCHP,MKC,Information Technology,Consumer Staples
-4.282863942703179,0.002722464888209926,-3.8981979462459084,-3.33711045799093,-3.045130512816777,233,238,IRM,JBHT,Real Estate,Industrials
-4.282472611537864,0.0027262734610293098,-3.897973892438209,-3.336985530617513,-3.045043809434745,134,379,DTE,SBUX,Utilities,Consumer Discretionary
-4.282059177199994,0.0027303024851837113,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,130,251,DLTR,KMX,Consumer Discretionary,Consumer Discretionary
-4.281855505937898,0.0027322893316282654,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,135,143,DUK,EFX,Utilities,Industrials
-4.281458380850464,0.002736167185424956,-3.898140621392496,-3.3370784958837088,-3.045108330306315,5,72,ABC,CAG,Health Care,Consumer Staples
-4.2814274023389824,0.00273646989814558,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,409,450,TIF,WLTW,Consumer Discretionary,Financials
-4.281350618935465,0.0027372203356297526,-3.898409078996972,-3.33722817179797,-3.045212208224455,140,142,EBAY,ED,Information Technology,Utilities
-4.281189966453572,0.0027387910757233304,-3.8983357959375486,-3.3371873149567173,-3.045183853042947,266,301,LOW,MTD,Consumer Discretionary,Health Care
-4.281082645792088,0.0027398408399661456,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,86,318,CI,NSC,Health Care,Industrials
-4.281062364216945,0.002740039267219479,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,249,399,KMB,SWK,Consumer Staples,Consumer Discretionary
-4.280605173318997,0.0027445157665131723,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,221,288,ICE,MMC,Financials,Financials
-4.279798738452163,0.0027524282596474944,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,134,410,DTE,TJX,Utilities,Consumer Discretionary
-4.279758922981561,0.0027528194610806035,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,190,236,GOOGL,ITW,Information Technology,Industrials
-4.279147853775406,0.0027588298703649645,-3.8980690342976945,-3.3370385807941787,-3.045080628070299,215,416,HRL,TSCO,Consumer Staples,Consumer Discretionary
-4.278993332901622,0.0027603516354697244,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,429,AEP,UNP,Utilities,Industrials
-4.278690066465751,0.002763340538318679,-3.8985887203767784,-3.337328321145713,-3.0452817124183005,224,375,ILMN,ROST,Health Care,Consumer Discretionary
-4.277541254959467,0.0027746899517860166,-3.8980690342976945,-3.3370385807941787,-3.045080628070299,416,447,TSCO,WEC,Consumer Discretionary,Utilities
-4.277471441709529,0.002775381038151603,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,135,450,DUK,WLTW,Utilities,Financials
-4.276478283464214,0.0027852295785677794,-3.898020602503622,-3.3370115759197665,-3.045061885802532,183,364,GD,RCL,Industrials,Consumer Discretionary
-4.276402334202496,0.002785984044826419,-3.8980144672783323,-3.337008154972979,-3.045059511547745,119,278,DE,MCHP,Industrials,Information Technology
-4.2762053131210696,0.002787942094770263,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,46,ALLE,ARE,Industrials,Real Estate
-4.275419753375184,0.0027957618200564857,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,135,240,DUK,JNJ,Utilities,Health Care
-4.275171296133935,0.0027982392507721505,-3.898087164783269,-3.337048689973926,-3.0450876441520713,154,370,ESS,RJF,Real Estate,Financials
-4.274067869560956,0.0028092662603686203,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,351,DLTR,PNW,Consumer Discretionary,Utilities
-4.273819052127824,0.0028117583244334594,-3.8985368839309005,-3.3372994231893314,-3.045261657189925,107,345,CSCO,PKG,Information Technology,Materials
-4.273634347075922,0.002813609579515809,-3.897925015476473,-3.3369582766029224,-3.045024894099159,429,441,UNP,VRTX,Industrials,Health Care
-4.273423494492877,0.0028157242778628928,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,43,152,APD,ES,Materials,Utilities
-4.273370405867013,0.0028162569489698507,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,286,CTXS,MKC,Information Technology,Consumer Staples
-4.273258370178856,0.0028173813772413552,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,134,CINF,DTE,Financials,Utilities
-4.272092633864112,0.0028291056713955764,-3.898744236629788,-3.3374150156873243,-3.045341878029682,96,278,CNC,MCHP,Health Care,Information Technology
-4.271688535867604,0.0028331803329942487,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,75,356,CB,PSA,Financials,Real Estate
-4.2716657602714525,0.0028334101481762323,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,9,89,ADI,CLX,Information Technology,Consumer Staples
-4.271289368251716,0.0028372105872499715,-3.9009507739382356,-3.3386445646499068,-3.0461950920942487,202,410,HCA,TJX,Health Care,Consumer Discretionary
-4.271003569920984,0.002840099435767716,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,9,450,ADI,WLTW,Information Technology,Financials
-4.270570824232055,0.00284447878579084,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,141,238,ECL,JBHT,Materials,Industrials
-4.2699221418875455,0.002851055049060696,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,218,373,HSY,ROK,Consumer Staples,Industrials
-4.267896830410204,0.002871677643850507,-3.8980690342976945,-3.3370385807941787,-3.045080628070299,86,287,CI,MLM,Health Care,Materials
-4.267565658414314,0.0028750628205900155,-3.8985559246270634,-3.337310038122378,-3.045269023981061,283,353,MET,PPL,Financials,Utilities
-4.267555064394155,0.0028751711712781624,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,18,349,AFL,PNC,Financials,Financials
-4.266630392972031,0.0028846427811200547,-3.900311376634867,-3.338288371910809,-3.045947938012704,9,49,ADI,AVGO,Information Technology,Information Technology
-4.266501965565723,0.002885960561278958,-3.8985530668926947,-3.3373084449783144,-3.045267918335713,159,377,EW,RSG,Health Care,Industrials
-4.266278712901637,0.002888252653124923,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,110,267,CTAS,LRCX,Industrials,Information Technology
-4.2656194991735,0.0028950304601711376,-3.903268103981918,-3.339934820037104,-3.047090256748536,42,226,APA,INFO,Energy,Industrials
-4.265514476429516,0.002896111619299709,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,258,291,LEG,MO,Consumer Discretionary,Consumer Staples
-4.265232042915752,0.002899020982587163,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,151,243,EQT,JWN,Energy,Consumer Discretionary
-4.265090817195003,0.002900476765729677,-3.8982947012267544,-3.337164403330187,-3.045167951996054,8,36,ADBE,AMZN,Information Technology,Consumer Discretionary
-4.264155218974806,0.0029101381157418385,-3.8985530668926947,-3.3373084449783144,-3.045267918335713,35,159,AMT,EW,Real Estate,Health Care
-4.264119929283042,0.002910503110070677,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,262,BHF,LLY,Financials,Health Care
-4.2639317408617226,0.0029124502176962525,-3.901210110177071,-3.338789011662502,-3.046295316712961,167,430,FBHS,UPS,Industrials,Industrials
-4.263442180345668,0.0029175211176394726,-3.899280266390794,-3.3377137958213603,-3.0455492238522455,126,178,DISCA,FLS,Consumer Discretionary,Industrials
-4.263407210606157,0.0029178836474056695,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,191,249,GPC,KMB,Consumer Discretionary,Consumer Staples
-4.263381753707265,0.0029181475840554263,-3.898744236629788,-3.3374150156873243,-3.045341878029682,96,242,CNC,JPM,Health Care,Financials
-4.2629908824998335,0.002922202890388321,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,86,242,CI,JPM,Health Care,Financials
-4.262484209919768,0.002927467363872487,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,191,252,GPC,KO,Consumer Discretionary,Consumer Staples
-4.262281763361331,0.002929573282218497,-3.8980199184517477,-3.3370111944989236,-3.0450616210834043,290,330,MNST,ORLY,Consumer Staples,Consumer Discretionary
-4.261031238424411,0.0029426126182315964,-3.898475691679612,-3.337265308844292,-3.045237981663467,318,378,NSC,SBAC,Industrials,Real Estate
-4.260808478898141,0.0029449409508885897,-3.909235029415312,-3.343252285165223,-3.0493910552650085,17,361,AET,PYPL,Health Care,Information Technology
-4.260159566923541,0.0029517331947586777,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,57,131,BAX,DOV,Health Care,Industrials
-4.259925480198831,0.0029541869476362626,-3.8981979462459084,-3.33711045799093,-3.045130512816777,117,233,D,IRM,Utilities,Real Estate
-4.259306361415879,0.002960685751909524,-3.898744236629788,-3.3374150156873243,-3.045341878029682,96,315,CNC,NOC,Health Care,Industrials
-4.25844227527842,0.0029697779472606005,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,86,449,CI,WHR,Health Care,Consumer Discretionary
-4.257774623911646,0.0029768207858494405,-3.8980133363484843,-3.337007524375792,-3.04505907389146,110,228,CTAS,INTU,Industrials,Information Technology
-4.256503150994801,0.002990275675497026,-3.8983877176139576,-3.337216262488833,-3.045203943026947,238,394,JBHT,SRE,Industrials,Utilities
-4.255609309469022,0.002999767901366266,-3.8986392029452417,-3.337356463828109,-3.0453012433987374,192,419,GPN,TXN,Information Technology,Information Technology
-4.255094294431487,0.0030052497313371677,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,225,351,INCY,PNW,Health Care,Utilities
-4.254123297501041,0.00301561012437979,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,101,210,COO,HON,Health Care,Industrials
-4.251810398267891,0.0030404209377701843,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,60,151,BEN,EQT,Financials,Energy
-4.251573327061087,0.0030429746195427994,-3.898685649648952,-3.3373823561794542,-3.045319212577264,281,410,MDLZ,TJX,Consumer Staples,Consumer Discretionary
-4.250720480092924,0.0030521776374808334,-3.898140621392496,-3.3370784958837088,-3.045108330306315,5,80,ABC,CERN,Health Care,Health Care
-4.249959193185067,0.0030604142600491853,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,75,370,CB,RJF,Financials,Financials
-4.249706749857158,0.0030631500418479528,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,39,221,ANTM,ICE,Health Care,Financials
-4.249118699274723,0.0030695315971519563,-3.898112827271138,-3.3370629987296776,-3.0450975748499505,350,384,PNR,SJM,Industrials,Consumer Staples
-4.248826684880472,0.003072705094919764,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,143,338,EFX,PEP,Industrials,Consumer Staples
-4.248559336120754,0.0030756131824897096,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,151,211,EQT,HP,Energy,Energy
-4.248210406169247,0.0030794124784061716,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,131,149,DOV,EQIX,Industrials,Real Estate
-4.248107015762015,0.0030805390654327957,-3.897925015476473,-3.3369582766029224,-3.045024894099159,382,441,SHW,VRTX,Materials,Health Care
-4.2480826727540695,0.0030808043726116975,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,221,265,ICE,LNT,Financials,Utilities
-4.24804125076336,0.00308125586683696,-3.9034382665913943,-3.3400295225784826,-3.0471559532486463,420,460,TXT,XL,Industrials,Financials
-4.247994997356023,0.0030817600947901603,-3.897954169895104,-3.3369745332952276,-3.0450361768792544,131,374,DOV,ROP,Industrials,Industrials
-4.247197955247584,0.003090460919290335,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,31,430,AME,UPS,Industrials,Industrials
-4.246812384327162,0.00309467806670541,-3.8982921918819753,-3.337163004278744,-3.045166981029431,102,442,COP,VTR,Energy,Real Estate
-4.2465368759589515,0.0030976946563307174,-3.9012499143967374,-3.338811180940289,-3.046310698676516,278,465,MCHP,XYL,Information Technology,Industrials
-4.246281553222811,0.0031004926442161776,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,240,338,JNJ,PEP,Health Care,Consumer Staples
-4.246223055881448,0.003101134022245578,-3.8996898783919915,-3.3379420731776883,-3.0457076360521183,120,223,DFS,IFF,Financials,Materials
-4.245964363524799,0.003103971846832643,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,347,EQIX,PLD,Real Estate,Real Estate
-4.24590924732952,0.0031045767735384533,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,263,ALLE,LMT,Industrials,Industrials
-4.245779006037084,0.003106006665113757,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,68,BHF,BWA,Financials,Consumer Discretionary
-4.2456615285629375,0.0031072969449678274,-3.9096358565418967,-3.343474887006423,-3.049545396525957,61,443,BHF,VZ,Financials,Telecommunication Services
-4.245648699841113,0.003107437875374121,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,18,87,AFL,CINF,Financials,Financials
-4.245163375885091,0.003112773739772193,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,267,EQIX,LRCX,Real Estate,Information Technology
-4.243514122397887,0.0031309693894945364,-3.8990989116140162,-3.3376127159787563,-3.045479078086814,22,106,AJG,CRM,Financials,Information Technology
-4.243234782066653,0.003134060924374451,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,332,CLX,PAYX,Consumer Staples,Information Technology
-4.243230090969382,0.0031341128659720554,-3.903268103981918,-3.339934820037104,-3.047090256748536,203,226,HD,INFO,Consumer Discretionary,Industrials
-4.243157759754861,0.0031349138446540082,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,8,124,ADBE,DHR,Information Technology,Health Care
-4.24196115686791,0.0031481920851739635,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,65,165,BLL,FAST,Materials,Industrials
-4.241762510256364,0.0031504013883522464,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,152,277,ES,MCD,Utilities,Consumer Discretionary
-4.241250980741446,0.0031560970686423497,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,31,277,AME,MCD,Industrials,Consumer Discretionary
-4.241223632133642,0.0031564018511103897,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,402,406,SYK,TDG,Health Care,Industrials
-4.2406934017384605,0.003162316275280946,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,91,CINF,CMCSA,Financials,Consumer Discretionary
-4.240505923431518,0.003164409928222413,-3.8985887203767784,-3.337328321145713,-3.0452817124183005,224,466,ILMN,YUM,Health Care,Consumer Discretionary
-4.240073151458558,0.003169247750847883,-3.903196493044602,-3.3398949638883493,-3.0470626076827876,17,406,AET,TDG,Health Care,Industrials
-4.239550318987144,0.003175101400780331,-3.903268103981918,-3.339934820037104,-3.047090256748536,164,226,F,INFO,Consumer Discretionary,Industrials
-4.2394194561942475,0.0031765680994434616,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,210,CTXS,HON,Information Technology,Industrials
-4.238209103881294,0.0031901631725636407,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,256,321,L,NUE,Financials,Materials
-4.236784881430715,0.0032062289918871768,-3.8979092766587082,-3.33694950046657,-3.045018803105531,72,367,CAG,REGN,Consumer Staples,Health Care
-4.236548991819,0.003208897091908524,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,75,240,CB,JNJ,Financials,Health Care
-4.235855698204348,0.00321675061414622,-3.8980144672783323,-3.337008154972979,-3.045059511547745,83,278,CHD,MCHP,Consumer Staples,Information Technology
-4.235263336365332,0.0032234747880128356,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,142,240,ED,JNJ,Utilities,Health Care
-4.234178288241578,0.0032358251857453535,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,242,402,JPM,SYK,Financials,Health Care
-4.2331359988022585,0.0032477298238662387,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,33,141,AMGN,ECL,Health Care,Materials
-4.232833947245478,0.003251187257201157,-3.897925015476473,-3.3369582766029224,-3.045024894099159,318,441,NSC,VRTX,Industrials,Health Care
-4.232782916915227,0.003251771709770968,-3.898174558718444,-3.3370974180942397,-3.045121462812116,130,365,DLTR,RE,Consumer Discretionary,Financials
-4.232100966631327,0.0032595913870466287,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,40,265,AON,LNT,Financials,Utilities
-4.231303686902751,0.003268755412256663,-3.8996898783919915,-3.3379420731776883,-3.0457076360521183,120,191,DFS,GPC,Financials,Consumer Discretionary
-4.231163600254985,0.0032703680273117016,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,9,332,ADI,PAYX,Information Technology,Information Technology
-4.230994515982567,0.0032723154236819377,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,290,447,MNST,WEC,Consumer Staples,Utilities
-4.230471449897841,0.0032783464871417338,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,227,450,INTC,WLTW,Information Technology,Financials
-4.229535965518883,0.003289158293004946,-3.8980144672783323,-3.337008154972979,-3.045059511547745,278,343,MCHP,PH,Information Technology,Industrials
-4.229127658091573,0.0032938875432816407,-3.8985887203767784,-3.337328321145713,-3.0452817124183005,224,251,ILMN,KMX,Health Care,Consumer Discretionary
-4.2291137497493745,0.003294048747624203,-3.8985368839309005,-3.3372994231893314,-3.045261657189925,299,345,MSI,PKG,Information Technology,Materials
-4.228600909187152,0.0032999978782903053,-3.9012499143967374,-3.338811180940289,-3.046310698676516,260,465,LH,XYL,Health Care,Industrials
-4.228502930335858,0.003301135589753335,-3.8985044718001123,-3.337281353695975,-3.045249116886598,64,343,BLK,PH,Financials,Industrials
-4.2283632073271535,0.0033027586496055983,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,382,406,SHW,TDG,Materials,Industrials
-4.227678350758306,0.0033107247344265583,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,385,ALLE,SLB,Industrials,Energy
-4.227227636179053,0.0033159769624155145,-3.8997821102580312,-3.3379934695679654,-3.0457433016061866,199,426,HAS,ULTA,Consumer Discretionary,Consumer Discretionary
-4.227111635056257,0.0033173299744744924,-3.900311376634867,-3.338288371910809,-3.045947938012704,49,459,AVGO,XEL,Information Technology,Utilities
-4.2258369093252215,0.0033322315402343084,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,215,343,HRL,PH,Consumer Staples,Industrials
-4.225701337661171,0.0033338199871094736,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,59,351,BDX,PNW,Health Care,Utilities
-4.225400615033504,0.0033373459339687433,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,249,449,KMB,WHR,Consumer Staples,Consumer Discretionary
-4.225359850774315,0.0033378241549056192,-3.8979327067726395,-3.336962565335699,-3.045027870650164,62,72,BIIB,CAG,Health Care,Consumer Staples
-4.225246037118557,0.003339159679116256,-3.8980144672783323,-3.337008154972979,-3.045059511547745,277,278,MCD,MCHP,Consumer Discretionary,Information Technology
-4.225187495631593,0.0033398468139362513,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,238,415,JBHT,TRV,Industrials,Financials
-4.22507059298997,0.003341219355523266,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,109,219,CSX,HUM,Industrials,Health Care
-4.224419234454723,0.00334887637646984,-3.9013033116848,-3.338840920496949,-3.046331333130122,34,45,AMP,APTV,Financials,Consumer Discretionary
-4.223448275365926,0.003360320369339492,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,13,248,ADSK,KLAC,Information Technology,Information Technology
-4.222109659270986,0.0033761565589716714,-3.8985154261004937,-3.3372874606505394,-3.045253355142332,33,430,AMGN,UPS,Health Care,Industrials
-4.221802391238913,0.0033798012799426723,-3.898049640865424,-3.3370277673498636,-3.045073123195043,47,427,ATVI,UNH,Information Technology,Health Care
-4.221668121406249,0.0033813950823323004,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,40,149,AON,EQIX,Financials,Real Estate
-4.221583497171689,0.003382399938776454,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,72,223,CAG,IFF,Consumer Staples,Materials
-4.220859953511176,0.003391002738885552,-3.898180900352589,-3.337100953932046,-3.0451239167711486,191,216,GPC,HSIC,Consumer Discretionary,Health Care
-4.220304975166007,0.00339761493790166,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,117,434,D,VAR,Utilities,Health Care
-4.220223526554406,0.003398586339620817,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,444,KMX,WAT,Consumer Discretionary,Health Care
-4.219759710392798,0.0034041229328231463,-3.8986879543247865,-3.3373836409414857,-3.0453201041946087,101,172,COO,FIS,Health Care,Information Technology
-4.219571395088544,0.003406373223238407,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,291,425,MO,UHS,Consumer Staples,Health Care
-4.21927760998658,0.003409886561666647,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,223,225,IFF,INCY,Materials,Health Care
-4.2191517088227295,0.0034113932156338775,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,15,251,AEP,KMX,Utilities,Consumer Discretionary
-4.218957820114185,0.003413714669050868,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,440,450,VRSN,WLTW,Information Technology,Financials
-4.218807712971819,0.0034155129162978942,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,334,337,PCAR,PEG,Industrials,Utilities
-4.218035594135786,0.003424776461616804,-3.900459131215547,-3.3383706895526783,-3.046005057576044,85,123,CHTR,DHI,Consumer Discretionary,Consumer Discretionary
